_id,box_color,filter_color,id_product,is_restaurant,min_quantity,mrp,mycart,offer,realization,selling_price,size,size_measuring_unit,sku,stock,tax,p__id,p_actual_price,p_article_no,p_brand,p_category1,p_category1_id,p_category2,p_category2_id,p_category3,p_category3_id,p_description,p_id_category,p_mrp,p_name,p_pic,p_selling_price,p_spec,p_tags,p_wishlist
2117517,,,57628,0,1,220,0,,149.15,220.0,300 GM,,1001824,12,18,57628,0,800007053,MC VITIES,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,CHOCOLATE HOB NOB ,106,0,CHOCOLATE HOB NOB ,"[{'_id': '73544', 'pic': 'uploads/product/mc_vities_chocolate_hob_nob_new.jpg', 'pic_thumb': ''}, {'_id': '79820', 'pic': 'uploads/product/mothers_receipe_lime_pickle_new.jpg', 'pic_thumb': ''}, {'_id': '83002', 'pic': 'uploads/product/mothers_receipe_lime_pickle_new.jpg', 'pic_thumb': ''}, {'_id': '86184', 'pic': 'uploads/product/mothers_receipe_lime_pickle_new.jpg', 'pic_thumb': ''}, {'_id': '89366', 'pic': 'uploads/product/mothers_receipe_lime_pickle_new.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236430', 'specification': 'Description', 'value': 'CHOCOLATE HOB NOB '}, {'_id': '1236431', 'specification': 'About', 'value': 'Oat and whole meal goodness.\r\nMilk chocolate coated oat and wheat biscuits.'}]",CHOCOLATE HOB NOB ,0
2125519,,,61468,0,1,15,0,,8.9,15.0,12 GM,,2125392,12,18,61468,0,800008991,KEYA,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,Hot N Sour Veg 12 Gm,911,0,Hot N Sour Veg 12 Gm,"[{'_id': '92659', 'pic': 'uploads/product/209001.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203782', 'specification': 'Description', 'value': 'Hot N Sour Veg 12 Gm'}]",Ready To Cook & Eat,0
2117296,,,55593,0,1,90,0,,60.27,90.0,220 GM,,1004807,12,12,55593,0,800007054,KEYA,Branded Foods,92,Ready to eat & cook,174,SOUPS,742,PIRI PIRI SAUCE BOTTLE,742,0,PIRI PIRI SAUCE BOTTLE,"[{'_id': '74460', 'pic': 'uploads/product/15168.jpg', 'pic_thumb': ''}, {'_id': '80919', 'pic': 'uploads/product/15168.jpg', 'pic_thumb': ''}, {'_id': '84101', 'pic': 'uploads/product/15168.jpg', 'pic_thumb': ''}, {'_id': '87283', 'pic': 'uploads/product/15168.jpg', 'pic_thumb': ''}, {'_id': '90465', 'pic': 'uploads/product/15168.jpg', 'pic_thumb': ''}]",0,"[{'_id': '364548', 'specification': 'About', 'value': '0'}, {'_id': '1203677', 'specification': 'Description', 'value': 'PIRI PIRI SAUCE BOTTLE'}]",PIRI PIRI SAUCE BOTTLE,0
2124895,,,60971,0,1,349,0,,218.13,349.0,230 GM,,2121399,12,12,60971,0,800008494,The Gourmet Jar,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,Rasberry Strawberry Preserve 230G,909,0,Rasberry Strawberry Preserve 230G,"[{'_id': '92162', 'pic': 'uploads/product/213198.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203435', 'specification': 'Description', 'value': 'Rasberry Strawberry Preserve 230G'}]",Jam & Extract,0
2117501,,,53048,0,1,205,0,,136.92,205.0,1 KG,,1001119,12,18,53048,0,800007054,MTR,Branded Foods,92,Ready to eat & cook,174,INSTANT MIX,741,INSTANT RAVA IDLI MIX,741,0,INSTANT RAVA IDLI MIX,"[{'_id': '74421', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '74422', 'pic': 'uploads/product/1110.jpg', 'pic_thumb': ''}, {'_id': '81080', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '81081', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '84262', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '84263', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '87444', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '87445', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '90626', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}, {'_id': '90627', 'pic': 'uploads/product/1109.jpg', 'pic_thumb': ''}]",0,"[{'_id': '273565', 'specification': 'Ingredients', 'value': 'Rice Flour (46%), Black Gram, Wheat Cream, Hydrogenated Vegetable Oil, Salt, Sodium Bicarbonate, Citric Acid and Fenugreek Powder.'}, {'_id': '273566', 'specification': 'Ingredients', 'value': 'Rice Flour (46%), Black Gram, Wheat Cream, Hydrogenated Vegetable Oil, Salt, Sodium Bicarbonate, Citric Acid and Fenugreek Powder.'}, {'_id': '363680', 'specification': 'About', 'value': 'MTR offers you the wide range of ready mix food including the extremely delicious Rava Idli. Get ready to grab the instant mix food which is really best suitable for serving a healthy yet tasty breakfast. MTR Rava Idli Mix is an instant food that hardly t'}, {'_id': '1203649', 'specification': 'Description', 'value': 'INSTANT RAVA IDLI MIX'}]",INSTANT RAVA IDLI MIX,0
2124657,,,60733,0,1,515,0,,327.33,515.0,180 GM,,2121161,12,18,60733,0,800008256,VOCHELLE,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,Hazelnuts Heart Shape 180 G,132,0,Hazelnuts Heart Shape 180 G,"[{'_id': '97045', 'pic': 'uploads/product/2121161_3.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203145', 'specification': 'Description', 'value': 'Hazelnuts Heart Shape 180 G'}]",Chocolates,0
2130955,,,62286,0,1,250,0,,163.43,250.0,1KG,,2129499,12,5,62286,0,800010700,GOWARDHAN,Branded Foods,92,Canned Foods,122,INDIAN SWEETS,877,Rasgulla 1 Kg,877,0,Rasgulla 1 Kg,"[{'_id': '94809', 'pic': 'uploads/product/210899.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1207780', 'specification': 'Description', 'value': 'Rasgulla 1 Kg'}]",GOWARDHAN,0
2119205,,,59985,0,1,250,0,,158.898,250.0,320 GM,,2113181,12,18,59985,0,800007508,TWISTER,Branded Foods,92,Biscuits,99,WAFERS,111,TWISTER FLAVOURED CREAM WAFER ROLL STRAWBERRY 320 GM,111,0,TWISTER FLAVOURED CREAM WAFER ROLL STRAWBERRY 320 GM,"[{'_id': '91112', 'pic': 'uploads/product/212641.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202660', 'specification': 'Description', 'value': 'TWISTER FLAVOURED CREAM WAFER ROLL STRAWBERRY 320 GM'}]",WAFERS,0
2275167,,,63057,0,1,375,0,,250,375.0,1 KG,,2273203,12,5,63057,0,800010580,NECTWORKS,Branded Foods,92,Jams & Spreads,146,JAM & EXTRACT,909,NECTWORKS Honey 1Kg,909,0,NECTWORKS Honey 1Kg,"[{'_id': '96808', 'pic': 'uploads/product/213622.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236151', 'specification': 'Description', 'value': 'NECTWORKS Honey 1Kg'}, {'_id': '1236152', 'specification': 'About', 'value': 'Unadulterated and Pure Himalayan Honey.\r\nAntibiotic Free and Pesticide Free Honey.\r\nFSSAI Certified.\r\nNo Added Sugar or Preservative.\r\nPure Honey is benefical for an active lifestyle with its Antioxidants and is also helpful in Weight Management.'}]",NECTWORKS Honey 1Kg,0
2131442,,,62546,0,1,15,0,,10.04,15.0,5.5 GM,,2131239,12,12,62546,0,800010702,MAGIC POPS,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,ORANGE POPPING CANDY 5.5GM,908,0,ORANGE POPPING CANDY 5.5GM,"[{'_id': '93955', 'pic': 'uploads/product/214173.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235405', 'specification': 'Description', 'value': 'ORANGE POPPING CANDY 5.5GM'}, {'_id': '1235406', 'specification': 'About', 'value': 'This is a Vegetarian product.\r\nOrange Flavour.\r\nMagic Pop offers a variety of flavors.'}]","CANDY,MAGIC",0
2124703,,,60779,0,1,200,0,,118.64,200.0,200 GM,,2121207,12,18,60779,0,800008302,IKO,Branded Foods,92,Biscuits,99,CRACKERS,870,Sugar Free Cracker Oat Bran 200G,870,0,Sugar Free Cracker Oat Bran 200G,"[{'_id': '91970', 'pic': 'uploads/product/212785.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236414', 'specification': 'Description', 'value': 'Sugar Free Cracker Oat Bran 200G'}, {'_id': '1236415', 'specification': 'About', 'value': 'Go old-style and have Iko biscuits covered in jam.\r\nEverybody loves cheesecake, iko biscuits make a delicious cheesecake base.\r\nAdd some crunch to your salads with Iko crackers.\r\nAdd crushed Iko biscuit bits to ice cream for a tasty treat.'}]",Crackers,0
2117708,,,59507,0,1,65,0,,45.85,65.0,190 GM,,2009746,12,12,59507,0,800010200,MAIYAS,Branded Foods,92,Veg Snacks,187,SAVOURIES,196,MAIYAS PALAK STICKS 190G,196,0,PALAK STICKS,"[{'_id': '79475', 'pic': 'uploads/product/201259.jpg', 'pic_thumb': ''}, {'_id': '82657', 'pic': 'uploads/product/201259.jpg', 'pic_thumb': ''}, {'_id': '85839', 'pic': 'uploads/product/201259.jpg', 'pic_thumb': ''}, {'_id': '89021', 'pic': 'uploads/product/201259.jpg', 'pic_thumb': ''}, {'_id': '95431', 'pic': 'uploads/product/2009746.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204122', 'specification': 'Description', 'value': 'MAIYAS PALAK STICKS 190G'}]",PALAK STICKS,0
2275224,,,63114,0,1,220,0,,154,220.0,10 GM,,2273260,12,0,63114,0,800010637,THE MUMUM CO,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,MUMUM MELTIES STRAWBERRY & BANANA 10GX4 MULTIPACK,913,0,MUMUM MELTIES STRAWBERRY & BANANA 10GX4 MULTIPACK,"[{'_id': '97159', 'pic': 'uploads/product/215045_22.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236243', 'specification': 'Description', 'value': 'MUMUM MELTIES STRAWBERRY & BANANA 10GX4 MULTIPACK'}, {'_id': '1236244', 'specification': 'About', 'value': 'Healthy Snacks for Kids! Natural Freeze Dried Fruit. Vitamin C + Potassium + Fibre = Wholesome Snacks.There-s No Added Sugar- Only Real Fruit, No Preservatives, No Concentrates, No Wheat, No Artificial Flavours. Age- If you-re old enough to say Mumum, you-re old enough for Melties.'}]",MUMUM MELTIES STRAWBERRY & BANANA 10GX4 MULTIPACK,0
2117059,,,59022,0,1,55,0,,33.33,55.0,200 GM,,2009097,12,5,59022,0,800006545,HEALTH SUTRA,Branded Foods,92,Breakfast Cereals,116,FLAKES,117,HEALTH SUTRA BARLEY FLAKES 200G,117,0,BARLEY FLAKES,"[{'_id': '78155', 'pic': 'uploads/product/211612.png', 'pic_thumb': ''}, {'_id': '81337', 'pic': 'uploads/product/211612.png', 'pic_thumb': ''}, {'_id': '84519', 'pic': 'uploads/product/211612.png', 'pic_thumb': ''}, {'_id': '87701', 'pic': 'uploads/product/211612.png', 'pic_thumb': ''}]",0,"[{'_id': '1202827', 'specification': 'Description', 'value': 'HEALTH SUTRA BARLEY FLAKES 200G'}]",BARLEY FLAKES,0
2128209,,,61848,0,1,45,0,,28.6,45.0,75 GM,,2127441,12,18,61848,0,800009371,KRAVOUR,Branded Foods,92,Biscuits,99,WAFERS,111,choco wafer biscuit 75 gm,111,0,Choco Wafer Biscuit 75 Gm,"[{'_id': '93143', 'pic': 'uploads/product/213536.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202674', 'specification': 'Description', 'value': 'choco wafer biscuit 75 gm'}]",WAFERS,0
2131740,,,62616,0,1,110,0,,73.66,110.0,500 GM,,2131512,12,12,62616,0,800010702,DELMONTE,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,FOOD CRAFT PENNE PASTA 500GM,910,0,FOOD CRAFT PENNE PASTA 500GM,"[{'_id': '94028', 'pic': 'uploads/product/214452.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235461', 'specification': 'Description', 'value': 'FOOD CRAFT PENNE PASTA 500GM'}, {'_id': '1235462', 'specification': 'About', 'value': 'Made using fine quality durum wheat semolina, it is ideal for a quick snack, as part of a healthy salad, in kids’ tiffin-boxes, or a complete meal for the family.\r\nTry different shapes of pasta to keep snack-time exciting for your kids. Add veggies to make it even healthier.'}]",DELMONTE,0
2275239,,,63129,0,1,70,0,,46.88,70.0,125 GM,,2273275,12,12,63129,0,800010652,TRUMILLETS,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,TRUMILLETS MILLET BITES 125GM,913,0,TRUMILLETS MILLET BITES 125GM,"[{'_id': '97135', 'pic': 'uploads/product/215000.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236251', 'specification': 'Description', 'value': 'TRUMILLETS MILLET BITES 125GM'}, {'_id': '1236252', 'specification': 'About', 'value': 'Welcome to the tasty, healthy world of Millets. This Healthy Millet Snack is a delectable anytime snack or meal meal accompaniment that’s not only tasty, but healthy and nutritious too. Flattened millet flakes and other wholesome ingredients go into making this all time favorite snack, packing it with lots of protein, fiber and nutrients.'}]",TRUMILLETS MILLET BITES 125GM,0
2117533,,,55734,0,1,245,0,,155.72,245.0,400 GM,,1004957,12,18,55734,0,800007054,SOULFULL,Branded Foods,92,Breakfast Cereals,116,FLAKES,117,MILLET MUESLI DIET,117,0,MILLET MUESLI DIET,"[{'_id': '97022', 'pic': 'uploads/product/1004957_3.jpg', 'pic_thumb': ''}]",0,"[{'_id': '364598', 'specification': 'About', 'value': '0'}, {'_id': '1202771', 'specification': 'Description', 'value': 'MILLET MUESLI DIET'}]",MILLET MUESLI DIET,0
2119316,,,60096,0,1,109,0,,72.99,98.0,350 GM,,2113292,12,12,60096,0,800007619,VEEBA,Branded Foods,92,Sauces & Ketchup,182,SAUCES / DRESSING / PASTE,912,VEEBA CHILLI OREGANO SAUCE 350 G,912,0,VEEBA CHILLI OREGANO SAUCE 350 G,"[{'_id': '91223', 'pic': 'uploads/product/210735.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203879', 'specification': 'Description', 'value': 'VEEBA CHILLI OREGANO SAUCE 350 G'}]","SAUCES, DRESSING, PASTE",0
2298237,,,63430,0,1,175,0,,117.19,175.0,500GM,,2298189,12,12,63430,0,800010980,KEYA,Deals,1012,Deals,1013,Deals,1014,KEYA PENNE RIGATE PASTA 500G,1014,0,KEYA PENNE RIGATE PASTA 500G,"[{'_id': '97476', 'pic': 'uploads/product/216282_55.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1252172', 'specification': 'Description', 'value': 'KEYA PENNE RIGATE PASTA 500G'}]",KEYA PENNE RIGATE PASTA 500G,0
2117231,,,52697,0,1,79,0,,52.9,79.0,300 GM,,1000689,12,12,52697,0,800007040,CREMICA,Branded Foods,92,Jams & Spreads,146,MAYONNAISE,149,VEG MAYONNAISE  PET,149,0,VEG MAYONNAISE  PET,"[{'_id': '95510', 'pic': 'uploads/product/1000689_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '360668', 'specification': 'About', 'value': '0'}, {'_id': '1203327', 'specification': 'Description', 'value': 'VEG MAYONNAISE  PET'}]",VEG MAYONNAISE  PET,0
2128277,,,61916,0,1,285,0,,190.8,285.0,60 ML,,2127509,12,12,61916,0,800009439,TABASCO,Branded Foods,92,Sauces & Ketchup,182,SAUCES / DRESSING / PASTE,912,habenero sauce 60 ml,912,0,Habenero Sauce 60 Ml,"[{'_id': '93211', 'pic': 'uploads/product/207716.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203952', 'specification': 'Description', 'value': 'habenero sauce 60 ml'}]",SAUCES / DRESSING / PASTE,0
2128278,,,61917,0,1,315,0,,210.94,315.0,320 ML,,2127510,12,12,61917,0,800009440,TAI HUA,Branded Foods,92,Sauces & Ketchup,182,SAUCES / DRESSING / PASTE,912,dark soy sauce 320 ml,912,0,Dark Soy Sauce 320 Ml,"[{'_id': '93212', 'pic': 'uploads/product/213952.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203953', 'specification': 'Description', 'value': 'dark soy sauce 320 ml'}]",SAUCES / DRESSING / PASTE,0
2117568,,,52964,0,1,290,0,,184.32,290.0,250 GM,,1001009,12,18,52964,0,800007054,LEONZ,Branded Foods,92,Baking & Dessert Items,93,DECORATIVES,95,SUGAR FREE DARK CHOCOLATE BAR,95,0,SUGAR FREE DARK CHOCOLATE BAR,"[{'_id': '67774', 'pic': 'uploads/product/1000a.jpg', 'pic_thumb': ''}, {'_id': '81107', 'pic': 'uploads/product/1000a.jpg', 'pic_thumb': ''}, {'_id': '84289', 'pic': 'uploads/product/1000a.jpg', 'pic_thumb': ''}, {'_id': '87471', 'pic': 'uploads/product/1000a.jpg', 'pic_thumb': ''}, {'_id': '90653', 'pic': 'uploads/product/1000a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '363653', 'specification': 'About', 'value': '0'}, {'_id': '1202343', 'specification': 'Description', 'value': 'SUGAR FREE DARK CHOCOLATE BAR'}]",SUGAR FREE DARK CHOCOLATE BAR,0
2124577,,,60654,0,1,40,0,,27.12,40.0,150 GM,,2121081,12,18,60654,0,800008177,MC VITIES,Branded Foods,92,Biscuits,99,COOKIES,101,Vities Fruit Bakes 150Gms,101,0,Vities Fruit Bakes 150Gms,"[{'_id': '91844', 'pic': 'uploads/product/205460.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236378', 'specification': 'Description', 'value': 'Vities Fruit Bakes 150Gms'}, {'_id': '1236379', 'specification': 'About', 'value': 'Fruit bakes cookies.\r\nGoodness of natural protein.\r\nGoodness of whole wheat.\r\nGoodness of real Mediterranean fruits.\r\nHigh in fibre, zero cholesterol.'}]",Cookies,0
2117163,,,59376,0,1,65,0,,45.85,65.0,200 GM,,2009751,12,12,59376,0,800006899,MAIYAS,Branded Foods,92,Veg Snacks,187,SAVOURIES,196,MAIYAS METHI STICKS 200G,196,0,METHI STICKS,"[{'_id': '78974', 'pic': 'uploads/product/207893.jpg', 'pic_thumb': ''}, {'_id': '82156', 'pic': 'uploads/product/207893.jpg', 'pic_thumb': ''}, {'_id': '85338', 'pic': 'uploads/product/207893.jpg', 'pic_thumb': ''}, {'_id': '88520', 'pic': 'uploads/product/207893.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204124', 'specification': 'Description', 'value': 'MAIYAS METHI STICKS 200G'}]",METHI STICKS,0
2275074,,,62964,0,1,99,0,,62.9237,99.0,110 GM,,2273110,12,18,62964,0,800010487,HARVEYS,Branded Foods,92,Biscuits,99,BISCUITS & COOKIES,960,HARVEYS CRUNCHY & CREAME WAFERS ORANGE POUCH 110 GM,960,0,HARVEYS CRUNCHY & CREAME WAFERS ORANGE POUCH 110 GM,"[{'_id': '97132', 'pic': 'uploads/product/215145.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235997', 'specification': 'Description', 'value': 'HARVEYS CRUNCHY & CREAME WAFERS ORANGE POUCH 110 GM'}, {'_id': '1235998', 'specification': 'About', 'value': 'Harveys Crunchy & Creame is the crispest & crunchiest cream filled wafer. These crispy, sweet snacks are kids favourite, with there waffle surface pattern & thin layer, usually accompanied by ice cream. The other bakery product, an incredible snack which anyone can enjoy anytime, good munching partner while travelling and preferred by kids. Also, it is having zero trans fat.'}]",HARVEYS CRUNCHY & CREAME WAFERS ORANGE POUCH 110 GM,0
2275098,,,62988,0,1,50,0,,31.8,50.0,75 GM,,2273134,11,18,62988,0,800010511,KRAVOUR,Branded Foods,92,Biscuits,99,BISCUITS & COOKIES,960,Kravour Dark Wafer Biscuit 75gm,960,0,Kravour Dark Wafer Biscuit 75gm,"[{'_id': '96805', 'pic': 'uploads/product/213544.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236041', 'specification': 'Description', 'value': 'Kravour Dark Wafer Biscuit 75gm'}, {'_id': '1236042', 'specification': 'About', 'value': '\r\nThese delicious wafers are a true delightful treat among kids, youngsters as well as adults and can be had anytime, anywhere irrespective of time and occasion. Just have one of these delicious, mouth watering rolls and they will definitely tempt you to have more.'}]",Kravour Dark Wafer Biscuit 75gm,0
2124865,,,60941,0,1,280,0,,175,280.0,200 GM,,2121369,11,12,60941,0,800008464,ROSTAA,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,Pumpkin Seeds Wo Shell Roa & Sal 200G,913,0,Pumpkin Seeds Wo Shell Roa & Sal 200G,"[{'_id': '92132', 'pic': 'uploads/product/213088.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204246', 'specification': 'Description', 'value': 'Pumpkin Seeds Wo Shell Roa & Sal 200G'}]",Snacks & Savouries,0
2117696,,,59414,0,1,245,0,,155.72,245.0,400 GM,,2009106,11,18,59414,0,800006937,SOULFULL,Branded Foods,92,Breakfast Cereals,116,MUESLI,119,SOULFULL DESI MUESLI MASALA 400 G,119,0,DESI MUESLI MASALA,"[{'_id': '79129', 'pic': 'uploads/product/205218.jpg', 'pic_thumb': ''}, {'_id': '82311', 'pic': 'uploads/product/205218.jpg', 'pic_thumb': ''}, {'_id': '85493', 'pic': 'uploads/product/205218.jpg', 'pic_thumb': ''}, {'_id': '88675', 'pic': 'uploads/product/205218.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202835', 'specification': 'Description', 'value': 'SOULFULL DESI MUESLI MASALA 400 G'}]",DESI MUESLI MASALA,0
2124632,,,60708,0,1,50,0,,35,50.0,100 GM,,2121136,11,0,60708,0,800008231,WILD IDEAS,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,Yellai Vadam White Rice 100Gm,911,0,Yellai Vadam White Rice 100Gm,"[{'_id': '91899', 'pic': 'uploads/product/212551.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203769', 'specification': 'Description', 'value': 'Yellai Vadam White Rice 100Gm'}]",Ready To Cook & Eat,0
2117204,,,58161,0,1,70,0,,50,70.0,180 GM,,1006024,11,5,58161,0,800007053,DAADIS,Branded Foods,92,Veg Snacks,187,KHAKARA,192,KOTHMIR BHAKHRI,192,0,KOTHMIR BHAKHRI,"[{'_id': '77439', 'pic': 'uploads/product/210336.jpg', 'pic_thumb': ''}, {'_id': '80502', 'pic': 'uploads/product/210538.jpg', 'pic_thumb': ''}, {'_id': '83684', 'pic': 'uploads/product/210538.jpg', 'pic_thumb': ''}, {'_id': '86866', 'pic': 'uploads/product/210538.jpg', 'pic_thumb': ''}, {'_id': '90048', 'pic': 'uploads/product/210538.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231885', 'specification': 'Description', 'value': 'KOTHMIR BHAKHRI'}, {'_id': '1231886', 'specification': 'About', 'value': 'Now enjoy Bhakhri with the goodness of Kothmir (Coriander). For all the spicy food lovers, this is a chilly \r\nhot product. And if you like coriander flavour, this is just the right snack for you!'}]",KOTHMIR BHAKHRI,0
2129231,,,62018,0,1,100,0,,63.56,100.0,125 Gm,,2128499,11,18,62018,0,800009541,DEKA,Branded Foods,92,Biscuits,99,WAFERS,111,Wafer Roll Choco Banana 125Gm,111,0,Wafer Roll Choco Banana 125Gm,"[{'_id': '93349', 'pic': 'uploads/product/214250.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231209', 'specification': 'Description', 'value': 'Wafer Roll Choco Banana 125Gm'}, {'_id': '1231210', 'specification': 'About', 'value': 'Choco Banana Wafer rolls from Deka are sweet & crispy wafer filled with Cream.\r\nPerfect Companion for tea, Coffee or Ice Cream.'}]",DEKA,0
2129233,,,62020,0,1,40,0,,25.42,40.0,45 Gm,,2128501,11,18,62020,0,800009543,DEKA,Branded Foods,92,Biscuits,99,WAFERS,111,Wafer Roll Choco Banana 45Gm,111,0,Wafer Roll Choco Banana 45Gm,"[{'_id': '93351', 'pic': 'uploads/product/214252.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231213', 'specification': 'Description', 'value': 'Wafer Roll Choco Banana 45Gm'}, {'_id': '1231214', 'specification': 'About', 'value': 'Choco Banana Wafer rolls from Deka are sweet & crispy wafer filled with Cream.\r\nPerfect Companion for tea, Coffee or Ice Cream.'}]",DEKA,0
